autonomousCommunityRank,competition,eligible,latentSkill,nationalRank,opposition,playerId,position,provinceCode,provinceRank,quality,ratingV2,risk,score,uniqueOpponents,validChallenges
559,168.62,true,72.32,7350,114.98,player-05179,DEL,27,112,261.55,73.73,3.47,545.15,14,21
332,205.36,true,84.57,4282,116.21,player-05180,DEF,27,78,276.45,79.79,3.47,598.03,14,21
98,252.34,true,60.54,5681,111.27,player-05181,POR,31,98,211.99,59.22,4.26,575.6,10,17
165,221.53,true,52.24,8699,113.56,player-05182,DEF,31,165,165.39,47.34,4.03,500.48,11,18
91,239.86,true,65.77,5496,110.73,player-05183,DEF,31,91,228.09,74.21,5.14,578.69,9,18
163,251.04,true,46.6,8676,113.64,player-05184,MC,31,163,136.84,40.09,3.67,501.52,11,17
,228.51,false,63.52,,116.54,player-05185,MC,31,,115.53,39.06,4.26,460.57,10,17
172,225.17,true,48.87,8945,109.97,player-05186,DEL,31,172,148.05,48.12,4.85,483.19,9,17
158,222.09,true,51.09,8550,114.63,player-05187,DEF,31,158,171.51,49.64,4.03,508.23,11,18
173,225.28,true,42.99,9075,106.16,player-05188,MC,31,173,138.93,46.77,4.81,470.37,8,15
120,241.16,true,50.93,6810,113.47,player-05189,DEL,31,120,200.68,58.8,4.58,555.31,10,18
145,235.51,true,60.92,7858,117.22,player-05190,DEF,31,145,179.52,52.72,4.69,532.25,12,22
207,244.88,true,84.64,655,117.56,player-05191,POR,14,29,310.83,92.43,4.78,673.26,21,34
637,268.95,true,76.4,2446,118.91,player-05192,DEF,14,60,242.02,69.72,5.71,629.88,18,30
36,267.53,true,91.2,109,119.57,player-05193,DEF,14,3,321.15,89.24,4.55,708.26,20,31
1353,218.83,true,64.87,6166,114.32,player-05194,MC,14,132,233.73,71.09,6.12,566.88,17,30
239,285.26,true,85.09,744,120.41,player-05195,MC,14,32,264.43,79.4,5.33,670.1,19,30
64,239.34,true,95.7,174,118.6,player-05196,DEL,14,8,343.62,99,5.35,701.57,20,32
475,275.7,true,74.88,1797,118.87,player-05197,DEF,14,47,247.76,68.02,3.55,642.34,19,26
914,235.12,true,69.34,3884,116.81,player-05198,MC,14,88,252.88,72.41,5.9,604.82,18,31
339,248.92,true,81.83,1152,116.79,player-05199,DEL,14,38,291.48,79.85,4.77,657.19,20,29
482,261.53,true,69.83,1832,116.4,player-05200,DEF,14,49,263.78,73.21,5.33,641.71,20,32
654,265.24,true,50.1,5946,122.19,player-05201,POR,43,165,183.41,53.23,5.32,570.85,23,36
679,254.44,true,54.01,6181,123.51,player-05202,DEF,43,174,188.74,52.77,2.72,566.69,23,31
293,221.61,true,69.24,2827,121.99,player-05203,DEF,43,59,278.77,78.18,5.15,622.37,21,32
763,248.07,true,55.26,7044,123.04,player-05204,MC,43,201,180.03,52.88,4.44,551.14,24,33
487,248.31,true,53.74,4600,124.31,player-05205,MC,43,122,220.37,60.38,4.65,592.99,24,34
546,270.53,true,63.61,4975,122.95,player-05206,DEL,43,132,193.41,54.67,5.22,586.89,24,37
617,255.84,true,51.85,5691,124.51,player-05207,DEF,43,155,195.04,58.93,4.52,575.38,23,32
721,234.1,true,53.39,6557,122.44,player-05208,MC,43,191,203.02,56.31,3.5,559.57,23,28
313,260.08,true,59.47,3019,122.66,player-05209,DEL,43,67,236.26,66.19,4.65,619.01,24,34
621,251.86,true,68.5,5716,124.28,player-05210,DEF,43,156,198.66,58.64,4.74,574.8,23,33
,196.16,false,48.34,,120.47,player-05211,POR,08,,148.84,44.72,2.45,465.47,10,13
902,196.99,true,64.68,8384,120.61,player-05212,DEF,08,397,197.88,60.28,3.89,515.48,10,16
,203.07,false,58.83,,119.89,player-05213,DEF,08,,166.93,50.27,3.71,489.89,9,14
,202.85,false,75.22,,119.81,player-05214,MC,08,,261.09,79.89,3.71,583.76,9,14
918,191.98,true,63.3,8581,119.25,player-05215,MC,08,405,195.95,56.71,4.51,507.17,9,16
601,186.8,true,75.91,5448,121.35,player-05216,DEL,08,273,271.22,77.09,2.81,579.37,11,15
,181.5,false,68.94,,114.91,player-05217,DEF,08,,181.24,58.03,3.71,477.65,9,14
,163.24,false,55.81,,118.21,player-05218,MC,08,,183.45,58.11,3.22,464.9,9,13
,174.67,false,59.87,,120.89,player-05219,DEL,08,,212.49,61.23,3,508.05,10,14
,180.92,false,61.28,,118.87,player-05220,DEF,08,,202.01,63.39,2.64,501.79,9,12
19,255.56,true,88.78,55,121.82,player-05221,POR,41,3,343.95,99,2.87,721.33,16,22
517,225.77,true,87.43,1960,121.63,player-05222,DEF,41,96,292.08,80.83,2.87,639.49,16,22
26,252.74,true,91.27,78,120.28,player-05223,DEF,41,4,342.01,97.96,3.02,715.03,14,19
12,252.77,true,98,39,121.67,player-05224,MC,41,2,352,99,3.14,726.44,14,20
109,237.01,true,89.44,312,121.93,player-05225,MC,41,18,330.84,93.98,3.18,689.78,16,23
79,241.14,true,98,226,122.01,player-05226,DEL,41,12,332.59,96.56,3,695.75,15,21
551,239.91,true,96.83,2105,122.47,player-05227,DEF,41,104,274.1,81.42,2.87,636.48,16,22
44,257.92,true,90.03,127,121.9,player-05228,MC,41,7,326.55,93.13,2.95,706.38,14,19
245,274.46,true,84.35,769,118.14,player-05229,DEL,41,36,276.46,81.01,3.31,669.06,13,19
172,253.38,true,91.94,523,119.42,player-05230,DEF,41,25,306.15,89.8,2.63,678.94,14,18
582,210.22,true,56.2,8486,123.04,player-05231,POR,48,334,177.93,51.06,4.77,511.19,22,29
547,182.84,true,60.61,8113,122.32,player-05232,DEF,48,310,219.62,60.18,3.28,524.79,24,35
643,188.56,true,41.25,9035,123.87,player-05233,DEF,48,366,162.72,44.95,4.38,475.15,24,30
479,204.85,true,68.41,7322,122.57,player-05234,MC,48,273,218.34,67.34,2.95,545.75,23,32
617,199.2,true,48.28,8849,122.92,player-05235,MC,48,354,168.54,48.27,4.41,490.66,26,33
572,202.39,true,47.79,8320,124.61,player-05236,DEL,48,326,190.74,52.4,3.12,517.74,23,30
455,199.17,true,63.73,6996,122.73,player-05237,DEF,48,264,230,62.03,4.04,551.9,25,30
474,200.87,true,67.34,7258,122.2,player-05238,MC,48,272,224.03,64.35,4.43,547.1,26,33
404,235.54,true,54.99,6216,123.4,player-05239,DEL,48,238,207.16,58.26,2.64,566.09,21,28
630,187.16,true,58.13,8968,122.13,player-05240,DEF,48,358,171.77,49.58,4.91,481.06,23,31
95,202.18,true,89.46,2732,116.11,player-05241,POR,50,55,305.8,88.95,6.45,624.09,20,34
127,165.86,true,98,3594,117.39,player-05242,DEF,50,69,326.11,99,5.16,609.36,21,34
154,204.24,true,76.22,4291,118.01,player-05243,DEF,50,85,275.52,82.26,3.71,597.78,18,28
29,192.19,true,98,1089,118.85,player-05244,MC,50,20,347.65,99,6.87,658.7,21,34
30,204.19,true,97.24,1123,113.6,player-05245,MC,50,21,340.08,93.57,5,657.87,17,29
21,203.6,true,94.91,865,118.66,player-05246,DEL,50,16,343.55,99,3.58,665.81,21,32
113,204.3,true,98,3142,120.17,player-05247,DEF,50,62,292.46,87.93,4.86,616.94,20,30
9,207.72,true,98,337,114.53,player-05248,MC,50,7,365.73,99,4.7,687.98,19,31
60,206.48,true,87.99,1908,117.94,player-05249,DEL,50,38,316,89.45,7.12,640.42,21,36
48,214.01,true,98,1429,116.78,player-05250,DEF,50,32,319.18,99,4.07,649.97,17,28
1595,159.09,true,93.64,7501,121.52,player-05251,POR,21,161,261.26,79.46,5.09,541.88,17,30
1147,159.94,true,88.76,5150,119.66,player-05252,DEF,21,117,304.56,84.11,4.78,584.17,19,32
1426,153.3,true,86.37,6589,122.86,player-05253,DEF,21,145,282.97,82.38,4.28,559.12,17,29
987,147.14,true,96.27,4280,121.84,player-05254,MC,21,96,329.05,94.47,4.61,598.04,19,31
463,160.45,true,98,1752,122.75,player-05255,MC,21,47,360.26,97.52,4.69,643.46,18,33
1647,158.01,true,90.49,7777,122.66,player-05256,DEL,21,167,254,80.59,4.96,534.68,20,35
698,191.1,true,98,2742,119.74,player-05257,DEF,21,73,312.97,97.15,5.09,623.81,17,30
1092,161.75,true,81.96,4881,123.32,player-05258,MC,21,111,303.56,81.87,3.71,588.63,18,28
515,169.59,true,98,1945,121.6,player-05259,DEL,21,49,348.58,99,3.84,639.77,17,27
621,175.96,true,94.39,2367,120.8,player-05260,DEF,21,60,334.54,98.66,4.07,631.3,17,28
1,242.99,true,98,552,105.87,player-05261,POR,33,1,328.25,98.61,4.75,677.11,10,15
10,207.54,true,98,1748,104.04,player-05262,DEF,33,10,331.91,99,6.11,643.49,8,15
28,221.27,true,92.04,3518,102.88,player-05263,DEF,33,28,286.74,90.98,5.44,610.88,9,18
36,196.68,true,98,4123,98.63,player-05264,MC,33,36,305.23,95.65,6.08,600.54,8,17
29,208.44,true,98,3571,99.85,player-05265,MC,33,29,301.38,99,6.22,609.67,8,17
60,203.9,true,82.31,5973,98.56,player-05266,DEL,33,60,267.92,78.98,5.14,570.37,8,16
34,220.24,true,87.45,4002,104.9,player-05267,DEF,33,34,277.75,80.68,4.89,602.89,10,19
,226.37,false,98,,99.04,player-05268,MC,33,,309.09,99,6.11,634.5,8,15
,208.56,false,98,,99.28,player-05269,DEL,33,,326.09,99,6.18,633.93,8,16
30,218.34,true,89.97,3639,103.34,player-05270,DEF,33,30,286.86,85.5,4.82,608.54,9,16
2,280.07,true,93.28,6,126.05,player-05271,POR,29,1,342.34,92.67,2.22,748.47,19,24
1124,230.98,true,77.39,5024,125.12,player-05272,DEF,29,244,230.07,68.07,4.91,586.17,17,25
394,219.51,true,79.94,1409,125.53,player-05273,DEF,29,92,305.46,88.25,4.61,650.49,21,31
18,237.89,true,98,54,125.89,player-05274,MC,29,4,357.88,98.82,3.24,721.67,20,29
457,230.6,true,85.45,1725,125.3,player-05275,MC,29,109,287.94,84.84,4.23,643.84,20,27
164,226.9,true,86.95,503,123.41,player-05276,DEL,29,38,329.26,90.09,4.23,679.56,20,27
288,247.92,true,89.36,983,125.62,player-05277,DEF,29,68,288.55,85.99,4.01,662.08,20,26
559,218.83,true,87.5,2139,125.33,player-05278,MC,29,130,291.51,83.35,4.19,635.66,18,27
128,210.67,true,92.97,387,125.15,player-05279,DEL,29,33,349.13,95.78,4.19,684.95,18,27
240,215.3,true,98,747,125.34,player-05280,DEF,29,58,329.28,96.96,3.52,669.92,20,24
235,239.86,true,57.74,5577,118.71,player-05281,POR,28,235,218.77,60.43,2.87,577.34,16,22
182,251.33,true,71.04,4605,117.99,player-05282,DEF,28,182,223.63,68.53,2.52,592.95,16,21
270,275.38,true,56.1,6457,117.79,player-05283,DEF,28,270,168.28,49.44,3.14,561.45,14,20
176,223.43,true,67.38,4404,116.16,player-05284,MC,28,176,256.3,75.71,3.64,595.89,13,20
170,243.32,true,66.28,4232,118.9,player-05285,MC,28,170,236.65,65.8,2.25,598.87,15,19
169,268.15,true,60.3,4207,118.22,player-05286,DEL,28,169,212.88,62.21,2.52,599.25,16,21
148,250.75,true,67.23,3725,117.8,player-05287,DEF,28,148,238.71,67.28,3.47,607.27,14,21
133,258.78,true,67.22,3415,117.06,player-05288,MC,28,133,236.67,67.88,3.14,612.51,14,20
20,254.07,true,83.03,400,118.87,player-05289,DEL,28,20,311.35,84.28,2.87,684.29,16,22
140,254.22,true,57.91,3575,118.6,player-05290,DEF,28,140,236.79,66.31,3,609.62,15,21
758,254.57,true,51.39,6968,121.73,player-05291,POR,08,344,175.91,52.26,3.14,552.21,16,20
889,261.87,true,48.34,8267,122.44,player-05292,DEF,08,391,135.92,39,1.19,520.22,17,19
857,244.1,true,51.92,7988,121.69,player-05293,DEF,08,383,162.39,45.88,2.4,528.18,19,22
449,258.32,true,72.22,4212,116.8,player-05294,MC,08,204,224.03,68.15,4.09,599.15,11,15
687,252.15,true,50.94,6283,120.97,player-05295,MC,08,313,191.67,56.92,0.76,564.79,15,16
430,269.88,true,56.36,4059,121.68,player-05296,DEL,08,193,210.33,60.43,2.68,601.89,14,16
445,253.23,true,58.21,4184,122.53,player-05297,DEF,08,202,223.89,63.88,2.78,599.65,16,19
649,271.33,true,51.79,5927,123.39,player-05298,MC,08,294,176.58,53.92,0.14,571.3,17,17
571,248,true,63.92,5179,119.61,player-05299,DEL,08,260,216.06,60.07,2.87,583.66,15,18
444,256.5,true,52.76,4183,120.55,player-05300,DEF,08,201,222.62,63.99,1.81,599.67,15,18
394,184.72,true,71.16,4992,116.01,player-05301,POR,32,110,285.81,88.48,5.64,586.54,11,20
485,193.48,true,66.92,6255,118.11,player-05302,DEF,32,134,253.77,70.01,4.14,565.37,12,20
523,190.33,true,84.89,6733,117.37,player-05303,DEF,32,144,248.76,80.92,4.36,556.46,11,19
666,178.04,true,65.29,8860,114.05,player-05304,MC,32,180,198.11,61.51,5.71,490.19,10,18
479,191.54,true,83.43,6217,114.97,player-05305,MC,32,133,259.57,78.51,5.38,566.08,10,17
643,211.88,true,62.78,8579,116.5,player-05306,DEL,32,177,178.81,52.95,5.15,507.18,11,18
,194.45,false,59.07,,111.68,player-05307,DEF,32,,172.53,52.28,4.72,478.66,9,13
549,167.73,true,81.12,7199,114.38,player-05308,MC,32,154,266.15,81.8,4.33,548.26,10,17
561,190.46,true,68.32,7365,114.89,player-05309,DEL,32,157,239.5,72.3,5.64,544.85,10,18
664,185.22,true,60.96,8853,110.94,player-05310,DEF,32,179,194.26,59.64,5.71,490.43,9,16
135,171.12,true,71.46,6889,121.16,player-05311,POR,10,79,261.32,74.82,5.52,553.6,12,26
167,225.86,true,46.28,8247,122.29,player-05312,DEF,10,92,172.56,46.71,5.14,520.71,14,28
114,221.43,true,67.3,6107,118.57,player-05313,DEF,10,71,228.07,65.35,5.31,568.06,14,29
170,203.41,true,67.25,8377,117.42,player-05314,MC,10,94,194.82,58.33,5.56,515.66,11,24
86,192.96,true,80.2,4485,122.18,player-05315,MC,10,53,279.58,80.76,4.31,594.73,14,24
132,215.77,true,71.13,6822,118.87,player-05316,DEL,10,77,220.45,64.49,5.14,555.08,13,26
146,193.02,true,68.56,7483,121.23,player-05317,DEF,10,85,227.89,70.54,4.49,542.14,13,23
169,207.35,true,53.71,8322,120.39,player-05318,MC,10,93,189.94,52.88,4.76,517.67,14,26
149,202.82,true,73.57,7512,120.88,player-05319,DEL,10,86,217.89,63.37,5.5,541.59,13,28
82,218.12,true,69.76,4308,119.39,player-05320,DEF,10,51,260.01,73.49,5.14,597.52,12,24
479,242.46,true,61.12,4479,122,player-05321,POR,25,54,230.33,62.57,4.03,594.79,22,36
686,243.39,true,57.3,6281,122.19,player-05322,DEF,25,79,199.28,55.07,4.19,564.85,22,37
249,249.62,true,70.07,2324,121.44,player-05323,DEF,25,30,260.95,77.05,4.31,632.02,21,36
278,246.27,true,68.6,2572,120.57,player-05324,MC,25,36,260.57,75.54,4.81,627.41,16,30
530,257.22,true,55.77,4885,122.89,player-05325,MC,25,62,208.43,57.85,4.71,588.54,19,35
837,257.03,true,45.2,7808,122.23,player-05326,DEL,25,91,154.6,44.29,3.58,533.86,21,32
417,239.71,true,63.49,3940,123.12,player-05327,DEF,25,49,241.14,70.22,3.57,603.97,23,35
757,253.06,true,49.8,6964,119.72,player-05328,MC,25,83,179.52,50.58,3.89,552.3,20,32
824,222.94,true,64.28,7647,120.26,player-05329,DEL,25,87,194.86,56.54,3.78,538.06,21,33
699,243.82,true,57.6,6412,118.6,player-05330,DEF,25,80,199.87,56.47,4.01,562.28,19,31
253,225.91,true,82.67,2342,120.55,player-05331,POR,43,51,285.33,78.68,3.59,631.79,15,20
582,234.6,true,70.46,5264,117.83,player-05332,DEF,43,143,229.76,70.44,3.64,582.18,13,20
636,203.31,true,68.02,5849,117.21,player-05333,DEF,43,159,252.27,71.03,4.87,572.79,14,23
181,217.04,true,83.53,1740,119.78,player-05334,MC,43,41,306.84,83.38,3.62,643.66,15,23
728,216.04,true,65.32,6584,117.92,player-05335,MC,43,194,225.23,62.13,4.32,559.2,17,26
541,201.58,true,80.65,4944,117.01,player-05336,DEL,43,131,268.82,78.5,4.49,587.41,16,25
78,279.16,true,66.29,721,119.99,player-05337,DEF,43,17,271.8,79.68,2.31,670.95,18,23
238,217.29,true,76.8,2204,118.14,player-05338,MC,43,49,298.81,91.16,3.69,634.24,18,25
360,222.21,true,71.57,3442,118.33,player-05339,DEL,43,79,271.65,78.24,4.44,612.18,15,23
569,232.51,true,71.47,5166,118.99,player-05340,DEF,43,138,232.49,65.57,2.64,583.99,15,20
,235.62,false,67.09,,113.34,player-05341,POR,35,,224.48,75.15,0.97,573.44,11,12
,203.49,false,96.42,,116.14,player-05342,DEF,35,,273.88,87.02,1.58,593.5,12,13
,192.04,false,80.03,,114.35,player-05343,DEF,35,,261.05,78.21,1.05,567.44,10,11
,181.18,false,85.83,,110.93,player-05344,MC,35,,248.31,77.78,0.14,540.41,9,9
,236.22,false,97.49,,108.65,player-05345,MC,35,,312.5,99,3.75,657.38,9,10
,183.51,false,84.75,,114.95,player-05346,DEL,35,,226.51,73.75,0.14,524.96,11,11
,209.86,false,88.9,,115.07,player-05347,DEF,35,,300.66,89.91,2.06,625.6,11,12
,196.31,false,88.84,,111.64,player-05348,MC,35,,290.45,99,2.49,598.41,11,11
,205.6,false,82.83,,114.09,player-05349,DEL,35,,219.4,70.95,0.97,539.09,11,12
,233.62,false,85.22,,112.24,player-05350,DEF,35,,281.4,84.01,1.41,627.26,11,12
2,262.9,true,94.12,22,122.45,player-05351,POR,17,2,347.44,95.62,4.91,732.79,18,27
10,272.33,true,98,62,123.32,player-05352,DEF,17,5,322.98,93.56,5.27,718.62,18,29
4,258.7,true,89.87,24,121.17,player-05353,DEF,17,4,351.47,98.5,3.1,731.34,19,27
1,301.85,true,89.56,3,123.49,player-05354,MC,17,1,324.97,91.66,3.29,750.3,19,25
159,256.78,true,85.45,1606,122.07,player-05355,MC,17,26,267.45,77.04,3.35,646.3,19,28
17,264.67,true,98,155,121.53,player-05356,DEL,17,7,317.15,89.49,5.49,703.36,16,26
3,259.67,true,98,23,121.59,player-05357,DEF,17,3,351.31,99,4.78,732.57,18,30
190,254.13,true,97.96,1800,121.42,player-05358,MC,17,30,266.71,78.15,4.81,642.26,20,30
23,240.13,true,98,221,121.02,player-05359,DEL,17,8,335.04,94.3,3.78,696.19,21,30
13,267.62,true,96.56,86,122.16,player-05360,DEF,17,6,323.32,96.1,4.74,713.1,19,28
517,233.61,true,59.47,5781,119.9,player-05361,POR,09,46,220.32,59.42,3.14,573.82,14,20
777,242.05,true,56.76,8568,109.34,player-05362,DEF,09,78,156.19,47.57,3.67,507.58,11,17
370,243.5,true,72.97,4380,118.78,player-05363,DEF,09,29,234.03,69.39,2.36,596.31,14,18
534,228.9,true,73.6,5988,119.64,player-05364,MC,09,49,221.52,65.47,3,570.06,15,21
518,221,true,67.26,5783,114.08,player-05365,MC,09,47,238.71,65.7,3.47,573.79,12,18
647,245.44,true,52.41,7129,118,player-05366,DEL,09,58,186.13,52.39,3.89,549.57,15,24
623,256.73,true,49.1,6896,115.91,player-05367,DEF,09,54,180.73,51.08,3.47,553.36,14,21
488,235.59,true,67.08,5533,113.51,player-05368,MC,09,43,229.08,70.26,4.43,578.19,12,21
497,251.27,true,58.82,5620,116.05,player-05369,DEL,09,44,209.19,63.14,3.95,576.52,13,21
558,245.13,true,60.19,6208,112.43,player-05370,DEF,09,51,208.73,63.4,2.64,566.28,12,16
,223.69,true,54.3,7523,124.64,player-05371,POR,51,76,193.06,55.55,2.87,541.39,16,22
,238.51,true,64.08,4594,123.1,player-05372,DEF,51,48,231.47,64.37,4.37,593.08,15,26
,222.23,true,44.4,7708,123.81,player-05373,DEF,51,82,190.21,56.07,3.62,536.25,15,23
,233.92,true,68.44,2949,123.82,player-05374,MC,51,36,262.4,72.24,3.89,620.14,15,24
,215.1,true,51.33,8966,123.92,player-05375,MC,51,94,142.14,41.14,4.31,481.16,14,24
,203.84,true,62.08,8233,119.23,player-05376,DEL,51,89,198.01,57.28,3.08,521.07,12,17
,215.97,true,53.19,7749,122.06,player-05377,DEF,51,84,197.28,55.4,4.54,535.3,14,25
,212.16,true,78,3598,120.92,player-05378,MC,51,42,276.2,75.68,2.92,609.27,13,18
,263.46,true,60.26,5037,118.18,player-05379,DEL,51,52,204.4,60.56,3.26,586.05,11,16
,220.98,true,54.4,7906,123.4,player-05380,DEF,51,86,186.12,53.93,3.78,530.5,14,22
1196,219.46,true,69.03,5355,120.91,player-05381,POR,29,261,240.38,72,3.17,580.75,27,36
232,242.68,true,85.49,729,121.63,player-05382,DEF,29,56,306.4,86.41,3.24,670.71,24,32
223,232.44,true,89.96,703,120.96,player-05383,DEF,29,51,318.13,85.99,2.87,671.54,24,33
873,197.47,true,74.63,3599,123.26,player-05384,MC,29,195,288.55,79.2,2.49,609.27,26,34
581,220.29,true,80.05,2207,121.2,player-05385,MC,29,139,292.7,78.94,3.34,634.19,23,31
884,232.63,true,72.48,3713,120.45,player-05386,DEL,29,198,254.4,72.97,2.43,607.49,27,35
446,221.31,true,85.32,1667,121.25,player-05387,DEF,29,106,302.5,87.32,2.76,645.06,27,34
828,207.8,true,90.41,3406,119.12,player-05388,MC,29,187,285.72,88.93,3.43,612.64,24,33
697,231.62,true,78.99,2736,123.21,player-05389,DEL,29,161,269.13,77.14,1.99,623.96,22,27
344,198.47,true,89.07,1175,122.77,player-05390,DEF,29,80,335.41,90.46,2.56,656.65,25,33
498,213.62,true,71.64,5644,117.11,player-05391,POR,24,47,245.53,70.03,4.51,576.26,18,32
449,211.25,true,67.09,5057,116.26,player-05392,DEF,24,44,258.12,69.87,3.71,585.63,18,28
823,213.21,true,40.47,9002,115.39,player-05393,DEF,24,95,148.76,41.87,4.66,477.36,17,31
799,199.32,true,55.01,8787,117.5,player-05394,MC,24,92,178.16,52.61,4.21,494.98,16,27
764,202.64,true,62.83,8457,116.81,player-05395,MC,24,86,193,56.19,4.66,512.44,17,31
583,233.36,true,58.79,6487,116.76,player-05396,DEL,24,61,210.8,59.76,4.2,560.91,19,32
802,229.97,true,57.22,8817,117.67,player-05397,DEF,24,93,145.49,44.19,3.84,493.13,17,27
588,221.67,true,59.59,6554,117.92,player-05398,MC,24,62,220.02,62.77,4.14,559.61,15,25
,229.36,false,68.73,,117.87,player-05399,DEL,24,,201.51,65.98,3.99,548.74,16,26
573,231.8,true,62.09,6333,116.25,player-05400,DEF,24,58,215.86,61.11,5.14,563.91,15,30
518,244.69,true,57.2,5249,126.06,player-05401,POR,46,197,211.71,58.65,2.75,582.46,17,23
177,269.48,true,72.15,1794,123.49,player-05402,DEF,46,71,249.43,70.37,0.14,642.4,16,16
,222.52,false,76.87,,125.2,player-05403,DEF,46,,237.61,76.64,2.94,585.32,17,21
152,259.41,true,69.81,1561,123.85,player-05404,MC,46,61,264.12,71.84,3,647.38,15,21
671,258.21,true,55.15,6705,124.12,player-05405,MC,46,260,174.6,53.68,2.04,556.93,17,21
451,269.72,true,51.9,4523,123.34,player-05406,DEL,46,171,201.2,54.72,3.72,594.26,18,25
270,257.8,true,70.62,2807,123.24,player-05407,DEF,46,108,241.57,72.74,2.52,622.61,16,21
58,278.94,true,72.06,649,125.34,player-05408,MC,46,32,269.19,72.71,3.42,673.47,16,21
,258.25,false,61,,122.97,player-05409,DEL,46,,151.97,49.26,0.85,533.2,13,14
466,289.17,true,59.8,4666,123.7,player-05410,DEF,46,177,179.06,52.96,3.77,591.93,14,19
108,216.22,true,86.6,2987,111.83,player-05411,POR,44,29,291.61,82.55,8.33,619.65,10,23
106,210.67,true,96.82,2866,112.19,player-05412,DEF,44,28,298.92,87.84,9.41,621.77,10,24
215,198.3,true,72.08,6320,115.04,player-05413,DEF,44,60,250.9,69.63,9.07,564.24,11,27
153,217.27,true,74.18,4262,113.95,player-05414,MC,44,40,267.16,74.44,6.72,598.39,12,25
239,208.11,true,70.95,6842,115.3,player-05415,MC,44,69,231.31,68.2,8.77,554.72,12,29
300,183.52,true,68.74,8465,115.87,player-05416,DEL,44,92,212.75,62.18,7.86,512.13,13,25
125,241.42,true,72.39,3538,117.25,player-05417,DEF,44,35,251.74,69.13,8.47,610.41,12,26
51,216.3,true,82.32,1567,112.36,player-05418,MC,44,11,318.63,89.28,7.87,647.3,11,24
214,207.78,true,73.39,6291,111.42,player-05419,DEL,44,59,245.46,77.05,7.44,564.65,9,20
280,185.47,true,71.25,7974,114.36,player-05420,DEF,44,85,228.68,68.54,6.22,528.51,10,18
615,198.21,true,65.84,6816,113.6,player-05421,POR,24,68,243.44,73.51,3.62,555.25,15,23
162,195.81,true,96.47,2216,111.8,player-05422,DEF,24,10,326.43,94.95,5.14,634.04,13,26
550,192.66,true,69.97,6148,115,player-05423,DEF,24,54,259.59,74.33,4.23,567.25,13,22
499,197.97,true,73.97,5661,111.42,player-05424,MC,24,48,266.55,73.35,4.72,575.93,13,24
690,197.86,true,65.36,7589,113.56,player-05425,MC,24,79,228.44,69.87,4.49,539.87,13,23
341,192.42,true,77.83,3992,111.02,player-05426,DEL,24,27,299.54,86.63,5.14,602.98,13,26
538,204.51,true,86.01,6066,112.74,player-05427,DEF,24,53,251.54,74.57,4.76,568.79,14,26
525,225.57,true,69.48,5842,112.09,player-05428,MC,24,51,235.22,66.65,4.92,572.88,12,23
,175.27,false,74.13,,110.83,player-05429,DEL,24,,192.46,63.75,5.36,478.56,11,23
,197.01,false,75.11,,114.63,player-05430,DEF,24,,248.22,80.41,4.94,559.86,13,25
417,221.52,true,61.27,7014,119.04,player-05431,POR,35,311,211.07,66.62,1.39,551.63,14,16
